Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,author,copyright_holder
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function5.scala,file,Function5.scala,Function5,.scala,1672,2018-08-28,b499872e1a053ff2316f28b441b142aa8446dd6b,c42ba872f6a8ab632e231d9c8d635673,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function5.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function6.scala,file,Function6.scala,Function6,.scala,1735,2018-08-28,555038c7ad58c7bb50b5a7c9eadbeb61929393e0,3d88a42ffa1139471127a1af8709b397,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function6.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function7.scala,file,Function7.scala,Function7,.scala,1798,2018-08-28,f0703204b7946ce2623847c5b8b8c56eb420b1c2,e6fa094b31909f48a3bd4590192c824b,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function7.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function8.scala,file,Function8.scala,Function8,.scala,1861,2018-08-28,784ec6ec00163388e69c76e0a8149fc9d8fd2ffc,a9b1a66b4cb3b5dac9a66bc689f39d7a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function8.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function9.scala,file,Function9.scala,Function9,.scala,1924,2018-08-28,d1db69efc1613772d3bc7be8c9b12ea5b9a87655,f72e3ae584051309991ffe0a6f73eb93,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Function9.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/inline.scala,file,inline.scala,inline,.scala,1639,2018-08-28,76f3886966e43db72ff948326baaac589a430268,fc274947af639050737fb620b444f202,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/inline.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/inline.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,Lex Spoon,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Int.scala,file,Int.scala,Int,.scala,17189,2018-08-28,5f5bb50fb00c235bff44e8deb400dc943de1f523,b9bc06191704a7970521de0a98a179f1,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Int.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/language.scala,file,language.scala,language,.scala,10219,2018-08-28,835fc7768a300facc282eb21194b7ce236c19e96,33331ceb16af9d2a55c9eccd20c96812,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/language.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2015,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/languageFeature.scala,file,languageFeature.scala,languageFeature,.scala,1683,2018-08-28,ebc8d1b9fe1929c361b22ad15418a3737c139699,61b292dfa94c2524a9363413fe6f320b,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/languageFeature.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2015,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Long.scala,file,Long.scala,Long,.scala,16536,2018-08-28,d2dee5fc6870ddcc4e9c0b070a13f2bf5c951b52,9366c233ebfb0dcd01a3a017557e182a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Long.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/MatchError.scala,file,MatchError.scala,MatchError,.scala,1373,2018-08-28,e7009f94cff6a30b39be4620da2ec5087aab4bed,843a78abcde327c0495a7edb06438187,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/MatchError.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/MatchError.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Matthias Zenger,
/scala-library-2.13.0-M5-sources.jar-extract/scala/MatchError.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/native.scala,file,native.scala,native,.scala,981,2018-08-28,b4409b4a510877b10891ff6ec654674d1564f9be,301dd168408b73c7400184cba3ec4abc,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/native.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/noinline.scala,file,noinline.scala,noinline,.scala,1659,2018-08-28,94e116912dd14358b0c1d5535fe786d156018944,4c833e4791914be6923a0f4af54d4c91,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/noinline.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/noinline.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,Lex Spoon,
/scala-library-2.13.0-M5-sources.jar-extract/scala/NotImplementedError.scala,file,NotImplementedError.scala,NotImplementedError,.scala,839,2018-08-28,21e32cc35d0fd0ca541a5d1f270a14249073f31d,311af49c4ed17655a3d7f856d1a54026,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/NotImplementedError.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,file,Option.scala,Option,.scala,13366,2018-08-28,8e652fd99ba444b4b18ef62779408388b505fbf1,e92b4696a578aef60f2fe2b70cb584f4,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,91,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,91,Matthias Zenger,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,360,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Option.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,372,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/package.scala,file,package.scala,package,.scala,5485,2018-08-28,fd068c93865a25ef46ae82f6ee6d935fc924978f,f06c727a4db00f0890c76ebf4f7dab71,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/package.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,5,5,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/PartialFunction.scala,file,PartialFunction.scala,PartialFunction,.scala,12956,2018-08-28,4167ebb000383d47d2e332266b48caeca657c92d,09cb04c8d03fca91909fd69aafcf2f7a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/PartialFunction.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/PartialFunction.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,"Martin Odersky, Pavel Pavlov, Adriaan Moors",
/scala-library-2.13.0-M5-sources.jar-extract/scala/PartialFunction.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,158,Paul Phillips,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Predef.scala,file,Predef.scala,Predef,.scala,38293,2018-08-28,ebc478639ccc5f7e126ae3f07f1abd09315c6561,204c854e3f86218977d2d65470f8473d,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Predef.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2018,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Predef.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,742,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product.scala,file,Product.scala,Product,.scala,2891,2018-08-28,45c49971f281866d827932387884bcb805ca476d,aab6daba1c9b79beb58f46a3be7bc4a0,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Burak Emir,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product1.scala,file,Product1.scala,Product1,.scala,1565,2018-08-28,cae62cad3f3f8d18af7a791b6c9d86c6b8b39537,83656d8eebd8c932cc9a9a63c7b29067,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product1.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product10.scala,file,Product10.scala,Product10,.scala,2856,2018-08-28,200d2db3727b02693b143b2739359c6d04cd50a6,3ac9819b277bc742dbd7c98bb18d6cae,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product10.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product11.scala,file,Product11.scala,Product11,.scala,3011,2018-08-28,eaf16fb45c5eeedaa3cb1566022b95dab7204a7e,e41690770b81776d300500432bdd7dad,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product11.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product12.scala,file,Product12.scala,Product12,.scala,3166,2018-08-28,c324282c8f70da7ae5696d325f39521a2417ccda,9a6679464f244da8fa3b809b2fe4ed5f,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product12.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product13.scala,file,Product13.scala,Product13,.scala,3321,2018-08-28,c771e66d34cf5c89618c69fcd17067a66d4b5844,0c0634eb2ba22d23e529c690756d3553,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product13.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product14.scala,file,Product14.scala,Product14,.scala,3476,2018-08-28,f303d6d293ee0a87764d6ebc5833548431601d3a,be7cf9ded2eec882d22bf4ac296f12da,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product14.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product15.scala,file,Product15.scala,Product15,.scala,3631,2018-08-28,cb87c3abd5c8b7c6f51fe03f310de26b02972be0,a960431cdd63c14ac762baae293da58d,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product15.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product16.scala,file,Product16.scala,Product16,.scala,3786,2018-08-28,d6cf97b07e263591265ff5352170a41a048e6031,48c9fe1d8ac016ff6e19e7b362feb46a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product16.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product17.scala,file,Product17.scala,Product17,.scala,3941,2018-08-28,b344cfff9cc7c0509e0512c5b58b0deb366d4056,c52d78a35092c35cb1c058e27fb22271,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product17.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product18.scala,file,Product18.scala,Product18,.scala,4096,2018-08-28,087cc1880640ea2f285f0ad857f57c3d59348eeb,a4dc1015bca2f365327689ad116cbfd4,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product18.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product19.scala,file,Product19.scala,Product19,.scala,4251,2018-08-28,345a7c3ad61f0c2109983ce3e70cd18785616ab3,7e90275e4ed4b077f59c4938a1a1ff6d,text/plain,"ASCII text, with very long lines",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product19.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product2.scala,file,Product2.scala,Product2,.scala,1743,2018-08-28,523a3ef204d6df79f87fdda15991092410f17329,52f6b0b3eb66157fff63558575dbc4fa,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product2.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product20.scala,file,Product20.scala,Product20,.scala,4406,2018-08-28,4b787cf8b7d9412118230e282a3563c9cb29519e,8804d47fabb40497d4ae62f228a17385,text/plain,"ASCII text, with very long lines",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product20.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product21.scala,file,Product21.scala,Product21,.scala,4561,2018-08-28,3a052c3e5bc066ac872f68faf9a2efdebacc7cad,7c3421597f286630dd209a8cebcc30c3,text/plain,"ASCII text, with very long lines",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product21.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product22.scala,file,Product22.scala,Product22,.scala,4716,2018-08-28,025eb1cfef2a0bb76ad4a4bacd2b97d0a66b224b,2b5a5c7b5fbd56a38012f44ccb3ead5d,text/plain,"ASCII text, with very long lines",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product22.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product3.scala,file,Product3.scala,Product3,.scala,1824,2018-08-28,934c019ef0c080e24d68c73d559059a7452df97e,2b38891381c4edc8b53e84c820165d22,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product3.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product4.scala,file,Product4.scala,Product4,.scala,1969,2018-08-28,5c5a3512e38bdd110b320319c029361540398c16,6d755d0eaf03ba62e86776c128410fd1,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product4.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product5.scala,file,Product5.scala,Product5,.scala,2114,2018-08-28,4836d309914b95b798e103a6ab47d8251d125876,21bd64e83e35afdd96a66ee80720ccd7,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product5.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product6.scala,file,Product6.scala,Product6,.scala,2259,2018-08-28,92108fead32f43e9c078c8c6175b3f1235d9853e,211d5f4de2699f3fb3801566c705d9b7,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product6.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product7.scala,file,Product7.scala,Product7,.scala,2404,2018-08-28,617d091919c41306ce64a92c9abecf60208da826,4e65d051aa5c820e0bbc583fab667cef,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product7.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product8.scala,file,Product8.scala,Product8,.scala,2549,2018-08-28,5a0736d309b2b24b8ceacbfb050449d01e739337,55895200ea238e2646b41ff58f6b719b,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product8.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product9.scala,file,Product9.scala,Product9,.scala,2694,2018-08-28,06f8799c330cbdf716bfa3f03c8ec02cb70d043e,45a0c5f7bf5b20d631b85e50c0c22e13,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Product9.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Proxy.scala,file,Proxy.scala,Proxy,.scala,1543,2018-08-28,d2fdcd2042b564cbd957a27cf17aab31887bb5e8,b59c81236b57a6bc9b52a628b8e5b997,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Proxy.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Proxy.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,Matthias Zenger,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Serializable.scala,file,Serializable.scala,Serializable,.scala,686,2018-08-28,7cfefb203664c7c6e9648d53cdc4f89f856a1ec3,411204bda30a19bb16bdb2f3b3452530,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/Serializable.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2002-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/SerialVersionUID.scala,file,SerialVersionUID.scala,SerialVersionUID,.scala,1072,2018-08-28,a12e09d3d61612b88f5b2b9f5cd48c6f7dc233de,26218ebe393a208341f7e8ec3f181f95,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
